ED,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
11,G00001387,CLINTON,NA,CLINTON,NA,32,70,29,71,1615,geo,IN
16,G00001575,6 AVE,NA,6 AVE,NA,229,251,230,248,1798,geo,IN
16,G00001629,6 AVE,NA,6 AVE,NA,497,519,498,518,1849,geo,IN
10,G00001654,DIVISION,NA,DIVISION,NA,82,86,69,75,1872,geo,WN
13,G00001688,GRAND,NA,GRAND,NA,542,556,543,561,1906,geo,IN
19,G00001690,E 40,NA,E 40,NA,31,59,32,58,1907,geo,IN
8,G00001739,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,64,88,65,89,1953,geo,IN
15,G00001745,4 AVE,NA,4 AVE,NA,136,156,131,155,1959,geo,IN
9,G00001791,6 AVE,NA,6 AVE,NA,41,57,38,56,2005,geo,IN
16,G00001824,W 40,NA,W 40,NA,72,98,73,105,2038,geo,IN
6,G00001835,BOWERY,NA,BOWERY,NA,30,60,29,57,2049,geo,IN
15,G00001859,COOPER SQ,NA,COOPER SQ,NA,NA,NA,NA,NA,2072,geo,IN
3,G00001863,BROADWAY,ASTOR PL,BROADWAY,NA,1,10,NA,NA,2076,geo,EO
9,G00001893,W 14,NA,W 14,NA,NA,NA,NA,NA,2106,geo,IN
11,G00001945,RIVINGTON,NA,RIVINGTON,NA,180,194,181,195,2156,geo,IN
8,G00001969,BROADWAY,NA,BROADWAY,NA,569,609,568,608,2180,geo,IN
5,G00002099,BROADWAY,NA,BROADWAY,NA,365,379,364,378,2305,geo,IN
16,G00002118,6 AVE,NA,6 AVE,NA,375,389,376,392,2323,geo,IN
4,G00002127,GOLD,NA,GOLD,NA,81,83,82,84,2332,geo,IN
9,G00002204,6 AVE,NA,6 AVE,NA,189,207,190,206,2406,geo,IN
15,G00002209,4 AVE,NA,4 AVE,NA,32,54,31,55,2411,geo,IN
8,G00002221,W HOUSTON,NA,W HOUSTON,NA,722,730,723,731,2423,geo,IN
16,G00002245,6 AVE,NA,6 AVE,NA,631,647,630,648,2446,geo,IN
10,G00002246,NORFOLK,NA,NORFOLK,NA,83,113,82,112,2447,geo,IN
7,G00002249,CATHERINE,NA,CATHERINE,NA,43,59,50,72,2450,geo,WN
9,G00002253,W 14,NA,W 14,NA,188,242,181,231,2454,geo,WN
6,G00002276,KIMLOW SQ,CHATHAM E SQ,KIMLOW SQ,NA,178,210,NA,NA,2477,geo,IN
15,G00002297,COOPER SQ,BOWERY,COOPER SQ,NA,378,412,NA,NA,2498,geo,IN
5,G00002335,CANAL,NA,CANAL,NA,233,251,260,268,2536,geo,WN
14,G00002387,BOWERY,NA,BOWERY,NA,232,248,231,239,2587,geo,IN
5,G00002506,CANAL,NA,CANAL,NA,63,79,68,86,2701,geo,IN
17,G00002508,RIVINGTON,NA,RIVINGTON,NA,138,162,147,163,2703,geo,IN
4,G00002536,SPRUCE,NA,SPRUCE,NA,NA,NA,NA,NA,2730,geo,IN
16,G00002580,6 AVE,NA,6 AVE,NA,411,427,414,428,2772,geo,IN
17,G00002591,AVE B,NA,AVE B,NA,72,88,73,91,2783,geo,IN
16,G00002596,6 AVE,NA,6 AVE,NA,253,267,250,266,2788,geo,IN
16,G00002601,6 AVE,NA,6 AVE,NA,449,461,446,462,2793,geo,IN
8,G00002611,BROADWAY,NA,BROADWAY,NA,461,487,460,486,2803,geo,IN
17,G00002628,AVE B,NA,AVE B,NA,160,174,159,173,2819,geo,IN
2,G00002666,LIBERTY,NA,LIBERTY,NA,2,12,1,15,2856,geo,IN
5,G00002674,BROADWAY,NA,BROADWAY,NA,289,301,290,302,2864,geo,IN
5,G00002675,BROADWAY,NA,BROADWAY,NA,415,417,414,416,2865,geo,IN
10,G00002696,DIVISION,NA,DIVISION,NA,NA,NA,137,147,2885,geo,IN
8,G00002702,W HOUSTON,NA,W HOUSTON,NA,612,640,611,639,2891,geo,IN
4,G00002722,PECK SLIP,NA,PECK SLIP,NA,1,19,2,18,2911,geo,IN
8,G00002755,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,16,62,1,63,2943,geo,WN
9,G00002811,6 AVE,NA,6 AVE,NA,1,21,2,16,2998,geo,IN
15,G00002838,4 AVE,NA,4 AVE,NA,92,108,93,109,3025,geo,IN
18,G00002883,E 14,NA,E 14,NA,241,287,240,284,3069,geo,IN
6,G00002925,BOWERY,NA,BOWERY,NA,2,18,1,17,3109,geo,IN
8,G00002944,BROADWAY,NA,BROADWAY,NA,531,567,530,566,3127,geo,IN
5,G00002948,CANAL,NA,CANAL,NA,203,217,NA,NA,3131,geo,IN
5,G00002954,BROADWAY,NA,BROADWAY,NA,345,347,346,348,3137,geo,IN
18,G00002996,E 14,NA,E 14,NA,151,195,152,194,3179,geo,IN
6,G00003006,BOWERY,NA,BOWERY,NA,20,28,19,27,3189,geo,IN
18,G00003024,E 14,NA,E 14,NA,297,321,286,320,3207,geo,WN
16,G00003034,6 AVE,NA,6 AVE,NA,649,665,650,664,3216,geo,IN
15,G00003047,COOPER SQ,NA,COOPER SQ,NA,2,16,1,17,3229,geo,IN
8,G00003048,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,2,14,NA,NA,3230,geo,IN
14,G00003134,BOWERY,NA,BOWERY,NA,214,230,215,229,3311,geo,IN
16,G00003146,6 AVE,NA,6 AVE,NA,269,287,268,286,3322,geo,IN
19,G00003180,E 40,NA,E 40,NA,1,29,2,30,3355,geo,IN
17,G00003271,AVE B,NA,AVE B,NA,NA,NA,127,141,3443,geo,IN
5,G00003278,CANAL,NA,CANAL,NA,43,61,52,66,3450,geo,IN
14,G00003290,BOWERY,NA,BOWERY,NA,250,284,241,283,3462,geo,IN
7,G00003293,CATHERINE,CATHARINE,CATHERINE,NA,1,11,2,12,3465,geo,IN
8,G00003295,BROADWAY,NA,BROADWAY,NA,419,431,418,428,3467,geo,IN
4,G00003296,SPRUCE,NA,SPRUCE,NA,25,43,26,44,3468,geo,IN
16,G00003308,W 40,NA,W 40,NA,120,174,121,175,3480,geo,IN
1,G00003346,LIBERTY,NA,LIBERTY,NA,14,52,17,51,3516,geo,IN
9,G00003414,6 AVE,NA,6 AVE,NA,23,39,18,36,3583,geo,IN
9,G00003417,6 AVE,NA,6 AVE,NA,101,113,96,112,3586,geo,IN
17,G00003426,RIVINGTON,NA,RIVINGTON,NA,70,84,69,83,3595,geo,IN
16,G00003448,6 AVE,NA,6 AVE,NA,429,447,430,444,3617,geo,IN
3,G00003453,READE,NA,READE,NA,122,158,121,159,3622,geo,IN
3,G00003519,BROADWAY,NA,BROADWAY,NA,227,237,NA,NA,3686,geo,IN
17,G00003530,AVE B,NA,AVE B,NA,176,198,175,193,3696,geo,IN
15,G00003563,COOPER SQ,NA,COOPER SQ,NA,366,376,367,377,3728,geo,IN
1,G00003601,LIBERTY,NA,LIBERTY,NA,54,56,53,57,3766,geo,IN
16,G00003660,6 AVE,NA,6 AVE,NA,NA,NA,580,594,3821,geo,IN
6,G00003667,CANAL,WALKER,CANAL,NA,170,192,173,193,3827,geo,IN
6,G00003678,CANAL,WALKER,CANAL,NA,158,168,159,171,3838,geo,IN
17,G00003702,RIVINGTON,NA,RIVINGTON,NA,98,114,99,113,3862,geo,IN
17,G00003717,AVE B,NA,AVE B,NA,NA,NA,111,125,3877,geo,IN
9,G00003742,6 AVE,NA,6 AVE,NA,151,169,150,168,3901,geo,IN
3,G00003750,BROADWAY,NA,BROADWAY,NA,209,217,212,222,3909,geo,IN
12,G00003759,E 86,NA,E 86,NA,NA,NA,NA,NA,3917,geo,IN
3,G00003782,BROADWAY,NA,BROADWAY,NA,173,189,174,186,3940,geo,IN
8,G00003809,W HOUSTON,NA,W HOUSTON,NA,686,698,685,699,3967,geo,IN
17,G00003831,RIVINGTON,NA,RIVINGTON,NA,116,126,115,127,3989,geo,IN
18,G00003853,E 14,NA,E 14,NA,1,37,2,36,4009,geo,IN
2,G00003867,MAIDEN LN,NA,MAIDEN LN,NA,111,133,112,132,4023,geo,IN
5,G00003901,BROADWAY,NA,BROADWAY,NA,399,413,400,412,4057,geo,IN
15,G00003909,COOPER SQ,NA,COOPER SQ,3 AVE,NA,NA,379,379,4064,geo,IN
5,G00003910,CANAL,NA,CANAL,NA,161,201,176,222,4065,geo,WN
8,G00003935,W HOUSTON,NA,W HOUSTON,NA,NA,NA,733,737,4087,geo,IN
16,G00004001,W 40,NA,W 40,NA,176,230,177,229,4151,geo,IN
13,G00004105,GRAND,NA,GRAND,NA,524,540,523,541,4253,geo,IN
16,G00004163,BROADWAY,NA,BROADWAY,NA,NA,NA,NA,NA,4311,geo,IN
10,G00004175,DIVISION,NA,DIVISION,NA,88,104,77,99,4321,geo,WN
18,G00004215,W 40,NA,W 40,NA,32,70,31,71,4360,geo,IN
12,G00004351,E 86,NA,E 86,NA,NA,NA,NA,NA,4496,geo,IN
5,G00004363,CANAL,NA,CANAL,NA,99,119,106,124,4508,geo,IN
10,G00004374,DIVISION,NA,DIVISION,NA,116,124,109,113,4519,geo,WN
18,G00004377,E 14,NA,E 14,NA,NA,NA,38,52,4522,geo,IN
3,G00004396,BROADWAY,NA,BROADWAY,NA,149,171,150,172,4541,geo,IN
16,G00004478,6 AVE,NA,6 AVE,NA,391,409,394,412,4623,geo,IN
6,G00004500,CANAL,NA,CANAL,NA,33,41,32,50,4645,geo,IN
7,G00004543,CATHERINE SLIP,NA,CATHERINE SLIP,NA,13,27,12,28,4686,geo,IN
5,G00004547,BROADWAY,NA,BROADWAY,NA,349,363,350,362,4690,geo,IN
5,G00004564,CANAL,NA,CANAL,NA,81,83,88,90,4706,geo,IN
14,G00004598,BOWERY,NA,BOWERY,NA,190,212,189,213,4739,geo,IN
17,G00004603,RIVINGTON,NA,RIVINGTON,NA,86,96,85,97,4744,geo,IN
11,G00004643,CLINTON,NA,CLINTON,NA,2,30,1,27,4782,geo,IN
16,G00004657,6 AVE,NA,6 AVE,NA,565,571,1122,1130,4795,geo,WN
9,G00004662,6 AVE,NA,6 AVE,NA,59,75,58,74,4800,geo,IN
17,G00004699,RIVINGTON,NA,RIVINGTON,NA,36,52,37,49,4834,geo,IN
13,G00004707,GRAND,NA,GRAND,NA,504,522,503,521,4842,geo,IN
3,G00004734,READE,NA,READE,NA,85,111,84,112,4867,geo,IN
4,G00004754,SPRUCE,NA,SPRUCE,NA,1,23,2,24,4887,geo,IN
4,G00004759,PECK SLIP,NA,PECK SLIP,NA,21,33,NA,NA,4892,geo,IN
17,G00004760,RIVINGTON,NA,RIVINGTON,NA,54,68,51,67,4893,geo,IN
17,G00004763,AVE B,NA,AVE B,NA,200,218,195,209,4896,geo,IN
5,G00004770,BROADWAY,NA,BROADWAY,NA,303,317,304,318,4902,geo,IN
8,G00004833,BROADWAY,NA,BROADWAY,NA,489,529,488,528,4964,geo,IN
2,G00004854,MAIDEN LN,NA,MAIDEN LN,NA,89,109,88,108,4984,geo,IN
19,G00004875,E 40,NA,E 40,NA,NA,NA,NA,NA,5004,geo,IN
9,G00004877,6 AVE,NA,6 AVE,NA,133,149,132,148,5006,geo,IN
12,G00004909,E 86,NA,E 86,NA,NA,NA,NA,NA,5038,geo,IN
7,G00004916,CATHERINE,NA,CATHERINE,NA,13,23,14,28,5045,geo,IN
18,G00004934,E 14,NA,E 14,NA,57,83,66,80,5062,geo,IN
16,G00004948,6 AVE,NA,6 AVE,NA,463,477,464,478,5075,geo,IN
15,G00004965,BOWERY,NA,BOWERY,NA,346,364,347,365,5092,geo,IN
19,G00005030,E 40,NA,E 40,NA,61,89,60,90,5156,geo,IN
15,G00005095,BOWERY,NA,BOWERY,NA,306,318,305,317,5218,geo,IN
4,G00005124,PECK SLIP,NA,PECK SLIP,NA,35,45,NA,NA,5247,geo,IN
17,G00005274,AVE B,NA,AVE B,NA,90,108,93,109,5393,geo,IN
9,G00005278,W 14,NA,W 14,NA,128,186,121,179,5397,geo,IN
5,G00005288,CANAL,NA,CANAL,NA,NA,NA,224,238,5406,geo,IN
8,G00005300,W HOUSTON,NA,W HOUSTON,NA,642,658,641,657,5418,geo,IN
5,G00005301,CANAL,NA,CANAL,NA,121,133,122,142,5419,geo,IN
9,G00005342,BLEECKER,NA,BLEECKER,NA,212,224,211,225,5458,geo,IN
17,G00005356,AVE B,NA,AVE B,NA,NA,NA,143,157,5472,geo,IN
8,G00005363,BROADWAY,NA,BROADWAY,NA,433,459,430,458,5479,geo,IN
15,G00005381,COOPER SQ,NA,COOPER SQ,NA,18,30,19,29,5497,geo,IN
14,G00005401,BOWERY,NA,BOWERY,NA,90,122,95,121,5517,geo,IN
11,G00005476,RIVINGTON,NA,RIVINGTON,NA,196,214,197,215,5591,geo,IN
5,G00005500,BROADWAY,NA,BROADWAY,NA,381,397,380,398,5614,geo,IN
3,G00005508,BROADWAY,NA,BROADWAY,NA,261,271,NA,NA,5622,geo,IN
9,G00005531,W 14,NA,W 14,NA,66,126,65,119,5645,geo,IN
19,G00005547,E 40,NA,E 40,NA,91,121,92,128,5661,geo,IN
5,G00005564,CANAL,NA,CANAL,NA,85,97,92,104,5678,geo,IN
15,G00005612,BOWERY,NA,BOWERY,NA,286,304,285,303,5726,geo,IN
8,G00005626,W HOUSTON,NA,W HOUSTON,NA,572,590,571,589,5739,geo,IN
7,G00005669,CATHERINE,NA,CATHERINE,NA,25,41,30,48,5780,geo,IN
16,G00005673,6 AVE,NA,6 AVE,NA,521,533,520,536,5784,geo,IN
16,G00005710,6 AVE,NA,6 AVE,NA,321,337,326,338,5819,geo,IN
16,G00005751,6 AVE,NA,6 AVE,NA,667,683,666,682,5859,geo,IN
13,G00005780,GRAND,NA,GRAND,NA,484,502,NA,NA,5887,geo,IN
10,G00005805,DIVISION,NA,DIVISION,NA,126,144,115,135,5910,geo,WN
6,G00005820,CANAL,NA,CANAL,NA,15,31,16,30,5923,geo,IN
11,G00005822,RIVINGTON,NA,RIVINGTON,NA,164,178,165,179,5924,geo,IN
16,G00005829,W 40,NA,W 40,NA,500,524,501,525,5931,geo,IN
7,G00005836,CATHERINE SLIP,NA,CATHERINE SLIP,NA,1,11,2,10,5938,geo,IN
16,G00005875,6 AVE,NA,6 AVE,NA,479,495,480,496,5977,geo,IN
8,G00005889,W HOUSTON,NA,W HOUSTON,NA,700,720,701,721,5991,geo,IN
15,G00005973,BOWERY,NA,BOWERY,NA,324,344,325,345,6074,geo,IN
16,G00006154,6 AVE,NA,6 AVE,NA,209,227,208,228,6252,geo,IN
1,G00006169,LIBERTY,NA,LIBERTY,NA,100,122,101,123,6267,geo,IN
18,G00006176,E 14,NA,E 14,NA,117,149,118,150,6274,geo,IN
6,G00006192,CANAL,WALKER,CANAL,NA,142,156,143,157,6290,geo,IN
8,G00006217,W HOUSTON,NA,W HOUSTON,NA,592,610,591,609,6313,geo,IN
5,G00006224,CANAL,NA,CANAL,NA,NA,NA,270,276,6319,geo,IN
15,G00006225,BOWERY,NA,BOWERY,NA,320,322,319,323,6320,geo,IN
8,G00006242,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,90,110,91,109,6337,geo,IN
3,G00006288,READE,NA,READE,NA,43,83,44,82,6382,geo,IN
14,G00006310,BOWERY,NA,BOWERY,NA,62,88,59,93,6404,geo,IN
17,G00006315,AVE B,NA,AVE B,NA,52,70,55,71,6409,geo,IN
18,G00006325,E 14,NA,E 14,NA,85,115,82,116,6419,geo,IN
14,G00006345,BOWERY,NA,BOWERY,NA,124,148,123,147,6439,geo,IN
16,G00006351,6 AVE,NA,6 AVE,NA,617,629,612,628,6444,geo,IN
2,G00006409,MAIDEN LN,NA,MAIDEN LN,NA,135,149,134,146,6501,geo,IN
17,G00006423,AVE B,NA,AVE B,NA,220,236,221,235,6515,geo,IN
16,G00006431,W 40,NA,W 40,NA,400,452,401,451,6523,geo,IN
1,G00006551,LIBERTY,NA,LIBERTY,NA,124,138,125,137,6643,geo,IN
1,G00006552,LIBERTY,NA,LIBERTY,NA,140,148,139,149,6644,geo,IN
1,G00006567,LIBERTY,NA,LIBERTY,NA,80,90,79,89,6659,geo,IN
1,G00006568,LIBERTY,NA,LIBERTY,NA,92,98,91,99,6660,geo,IN
5,G00006680,CANAL,NA,CANAL,NA,253,265,278,290,6769,geo,WN
6,G00006695,PARK ROW,CHATHAM,PARK ROW,NA,NA,NA,NA,NA,6784,geo,IN
6,G00006706,PARK ROW,CHATHAM,PARK ROW,NA,110,114,121,131,6795,geo,WN
6,G00006761,PARK ROW,CHATHAM,PARK ROW,NA,150,162,151,167,6850,geo,IN
15,G00006769,NA,NA,NA,NA,1,35,2,36,6857,geo,IN
9,G00006796,NA,NA,NA,NA,204,206,201,205,6884,geo,IN
9,G00006797,NA,NA,NA,NA,208,210,207,209,6885,geo,IN
10,G00006872,DIVISION,NA,DIVISION,NA,2,44,1,35,6959,geo,IN
6,G00006901,NA,CHATHAM E SQ,NA,NA,164,176,NA,NA,6988,geo,IN
7,G00006904,CATHERINE,NA,CATHERINE,NA,73,89,90,106,6991,geo,WN
7,G00006905,CATHERINE,NA,CATHERINE,NA,67,73,78,88,6992,geo,WN
7,G00006906,CATHERINE,NA,CATHERINE,NA,61,65,74,76,6993,geo,WN
6,G00006922,PARK ROW,NA,PARK ROW,NA,116,118,133,135,7009,geo,WN
6,G00006923,PARK ROW,CHATHAM,PARK ROW,NA,120,148,137,149,7010,geo,WN
6,G00006927,NA,NA,NA,NA,NA,NA,169,187,7014,geo,IN
4,G00006931,NA,FERRY,NA,NA,39,59,38,58,7018,geo,IN
4,G00006932,NA,FERRY,NA,NA,21,37,20,36,7019,geo,IN
4,G00006933,NA,FERRY,NA,NA,1,19,2,18,7020,geo,IN
13,G00007213,NA,NA,NA,NA,610,622,601,621,7295,geo,IN
10,G00007245,NA,NORFOLK,NA,NA,41,57,42,56,7327,geo,IN
13,G00007246,NA,DIVISION,NA,NA,194,202,181,189,7328,geo,WN
13,G00007247,NA,DIVISION,NA,NA,204,216,191,207,7329,geo,WN
13,G00007251,NA,DIVISION,NA,NA,218,236,209,227,7333,geo,IN
13,G00007252,NA,DIVISION,NA,NA,238,256,229,247,7334,geo,IN
13,G00007263,NA,DIVISION,NA,NA,258,276,249,273,7344,geo,IN
13,G00007266,NA,DIVISION,NA,NA,NA,NA,277,280,7347,geo,EO
13,G00007274,GRAND,NA,GRAND,NA,594,606,589,599,7355,geo,IN
13,G00007275,GRAND,NA,GRAND,NA,568,574,569,575,7356,geo,IN
13,G00007311,GRAND,NA,GRAND,NA,588,592,NA,NA,7392,geo,IN
13,G00007312,GRAND,NA,GRAND,NA,576,586,577,587,7393,geo,IN
10,G00007317,NA,NORFOLK,NA,NA,15,39,16,40,7398,geo,IN
8,G00007328,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,126,146,127,147,7409,geo,IN
11,G00007501,NA,RIVINGTON,NA,NA,NA,NA,355,367,7579,geo,IN
17,G00007502,NA,NA,NA,NA,18,34,19,35,7580,geo,IN
11,G00007542,NA,RIVINGTON,NA,NA,252,266,253,267,7620,geo,IN
11,G00007544,NA,RIVINGTON,NA,NA,232,250,233,251,7622,geo,IN
11,G00007545,NA,RIVINGTON,NA,NA,216,230,217,231,7623,geo,IN
11,G00007555,NA,RIVINGTON,NA,NA,NA,NA,339,353,7633,geo,IN
11,G00007557,NA,RIVINGTON,NA,NA,322,336,323,337,7635,geo,IN
11,G00007559,NA,RIVINGTON,NA,NA,306,320,307,321,7637,geo,IN
11,G00007560,NA,RIVINGTON,NA,NA,290,304,291,305,7638,geo,IN
13,G00007843,GRAND,NA,GRAND,NA,474,482,NA,NA,7917,geo,IN
13,G00007844,GRAND,NA,GRAND,NA,468,472,469,473,7918,geo,IN
16,G00007846,6 AVE,NA,6 AVE,NA,535,553,538,554,7920,geo,IN
16,G00007848,6 AVE,NA,6 AVE,NA,555,563,556,560,7922,geo,IN
10,G00006768,NA,NA,NA,NA,154,158,149,151,7969,geo,IN
17,G00004689,AVE B,NA,AVE B,NA,2,14,1,15,7976,geo,IN
17,G00004689A,AVE B,NA,AVE B,NA,16,34,17,35,7978,geo,IN
6,G00018005,NA,CHATHAM,NA,NA,50,62,47,67,8005,geo,IN
19,G00018168,NA,E 40,NA,NA,171,177,176,178,8168,geo,IN
10,G00018215,NA,DIVISION,NA,NA,NA,NA,63,67,8215,geo,IN
19,G00018883,NA,W 86,NA,NA,NA,NA,NA,NA,8883,geo,IN
19,G00018935,NA,W 86,NA,NA,NA,NA,NA,NA,8935,geo,IN
19,G00018938,NA,W 86,NA,NA,NA,NA,NA,NA,8938,geo,IN
19,G00019142,NA,W 86,NA,NA,NA,NA,NA,NA,9142,geo,IN
19,G00019143,NA,W 86,NA,NA,NA,NA,NA,NA,9143,geo,IN
19,G00019148,NA,W 86,NA,NA,NA,NA,NA,NA,9148,geo,IN
19,G00019151,NA,W 86,NA,NA,NA,NA,NA,NA,9151,geo,IN
12,G00019286,NA,E 86,NA,NA,NA,NA,NA,NA,9286,geo,IN
12,G00019287,NA,E 86,NA,NA,NA,NA,NA,NA,9287,geo,IN
19,G00019615,NA,W 86,NA,NA,NA,NA,NA,NA,9615,geo,IN
19,G00019621,NA,W 86,NA,NA,NA,NA,NA,NA,9621,geo,IN
19,G00019623,NA,W 86,NA,NA,NA,NA,NA,NA,9623,geo,IN
12,G00020057,NA,E 86,NA,NA,NA,NA,NA,NA,10057,geo,IN
12,G00020058,NA,E 86,NA,NA,NA,NA,NA,NA,10058,geo,IN
17,G00020530,NA,NA,NA,NA,2,16,1,17,10530,geo,IN
9,G00020534,NA,W 14,NA,NA,244,304,233,299,10534,geo,WN
14,G00020573,NA,HOUSTON,NA,NA,552,570,551,569,10574,geo,IN
14,G00020593,NA,HOUSTON,NA,NA,474,488,471,491,10594,geo,IN
14,G00020594,NA,HOUSTON,NA,NA,490,510,493,509,10595,geo,IN
14,G00020595,NA,HOUSTON,NA,NA,510,530,511,531,10596,geo,IN
14,G00020596,NA,HOUSTON,NA,NA,532,550,533,549,10597,geo,IN
10,G00010004,NA,BAYARD,NA,NA,74,80,NA,NA,4,geo,IN
7,G00010008,NA,DIVISION,NA,NA,46,68,37,61,8,geo,IN
7,G00010011,NA,DIVISION,NA,NA,162,180,153,171,11,geo,IN
7,G00010012,NA,DIVISION,NA,NA,182,192,171,179,12,geo,WN
13,G00010013,NA,NORFOLK,NA,NA,1,13,2,14,13,geo,IN
2,G00010018,NA,CHATHAM,NA,NA,NA,NA,35,41,18,geo,IN
4,G00010019,NA,CHATHAM,NA,NA,2,48,1,37,19,geo,WN
6,G00010035,NA,NA,NA,NA,239,249,NA,NA,35,geo,IN
16,G00010047,NA,NA,NA,NA,NA,NA,NA,NA,47,geo,IN
18,G00010117,E 40,NA,E 40,NA,NA,NA,NA,NA,117,geo,IN
13,G00010142,NA,NORFOLK,NA,NA,59,81,58,80,142,geo,IN
10,G00010163,NA,NA,NA,NA,150,180,149,181,163,geo,IN
10,G00010164,NA,NA,NA,NA,182,188,183,187,164,geo,IN
19,G00010193,NA,NA,NA,NA,NA,NA,NA,NA,193,geo,IN
17,G00000012,4 AVE,NA,4 AVE,NA,74,90,75,91,278,geo,IN
13,G00000089,RIVINGTON,NA,RIVINGTON,NA,268,288,269,289,353,geo,IN
4,G00000121,PARK ROW,CHATHAM,PARK ROW,NA,64,108,69,119,384,geo,WN
15,G00000171,6 AVE,NA,6 AVE,NA,107,131,114,130,433,geo,IN
2,G00000222,LIBERTY,NA,LIBERTY,NA,58,78,59,77,483,geo,IN
11,G00000224,AVE B,NA,AVE B,NA,36,50,37,53,485,geo,IN
15,G00000256,W HOUSTON,NA,W HOUSTON,NA,660,684,659,683,517,geo,IN
18,G00000328,6 AVE,NA,6 AVE,NA,307,319,308,324,587,geo,IN
6,G00000353,BROADWAY,NA,BROADWAY,NA,335,343,336,344,611,geo,IN
18,G00000403,6 AVE,NA,6 AVE,NA,601,615,596,610,659,geo,IN
17,G00000407,E 14,NA,E 14,NA,197,239,196,238,663,geo,IN
18,G00000410,W 14,NA,W 14,NA,2,64,1,63,666,geo,IN
7,G00000444,DIVISION,NA,DIVISION,NA,106,114,101,107,698,geo,IN
9,G00000453,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,112,124,111,125,706,geo,IN
13,G00000472,RIVINGTON,NA,RIVINGTON,NA,128,136,129,145,725,geo,IN
18,G00000474,E 40,NA,E 40,NA,123,169,130,174,727,geo,IN
7,G00000581,GRAND,NA,GRAND,NA,558,566,563,567,830,geo,IN
18,G00000585,6 AVE,NA,6 AVE,NA,357,373,358,374,834,geo,IN
8,G00000589,WATTS,NA,WATTS,NA,NA,NA,NA,NA,838,geo,IN
2,G00000610,BROADWAY,NA,BROADWAY,NA,193,207,194,210,859,geo,IN
6,G00000644,BROADWAY,NA,BROADWAY,NA,273,287,272,288,893,geo,IN
18,G00000701,6 AVE,NA,6 AVE,NA,289,305,288,306,945,geo,IN
10,G00000710,CANAL,NA,CANAL,NA,146,152,NA,NA,953,geo,IN
17,G00000750,4 AVE,NA,4 AVE,NA,110,134,111,129,993,geo,IN
8,G00000845,CANAL,NA,CANAL,NA,219,231,240,258,1086,geo,WN
6,G00000859,BROADWAY,NA,BROADWAY,NA,250,260,NA,NA,1099,geo,IN
14,G00000863,CANAL,NA,CANAL,NA,1,13,2,14,1103,geo,IN
18,G00000872,6 AVE,NA,6 AVE,NA,339,355,340,356,1110,geo,IN
1,G00000899,MAIDEN LN,NA,MAIDEN LN,NA,151,169,148,168,1136,geo,IN
17,G00000930,4 AVE,NA,4 AVE,NA,56,72,57,73,1166,geo,IN
15,G00001040,6 AVE,NA,6 AVE,NA,77,99,76,94,1276,geo,IN
8,G00001045,CANAL,NA,CANAL,NA,153,159,162,174,1281,geo,WN
5,G00001064,READE,NA,READE,NA,NA,NA,114,120,1300,geo,IN
8,G00001078,CANAL,NA,CANAL,NA,135,151,144,160,1314,geo,IN
9,G00001086,CARMINE,NA,CARMINE,NA,2,16,1,15,1322,geo,IN
15,G00001103,6 AVE,NA,6 AVE,NA,171,187,170,188,1338,geo,IN
19,G00001151,W 40,NA,W 40,NA,100,118,107,119,1384,geo,IN
2,G00001168,PARK ROW,CHATHAM,PARK ROW,NA,NA,NA,1,34,1401,geo,EO
15,G00001183,E 14,NA,E 14,NA,NA,NA,54,64,1415,geo,IN
2,G00001216,BROADWAY,NA,BROADWAY,NA,191,191,190,192,1448,geo,IN
6,G00001265,BROADWAY,NA,BROADWAY,NA,319,333,320,334,1496,geo,IN
17,G00001387,CLINTON,NA,CLINTON,NA,32,70,29,71,1615,geo,IN
18,G00001575,6 AVE,NA,6 AVE,NA,229,251,230,248,1798,geo,IN
18,G00001629,6 AVE,NA,6 AVE,NA,497,519,498,518,1849,geo,IN
7,G00001654,DIVISION,NA,DIVISION,NA,82,86,69,75,1872,geo,WN
7,G00001688,GRAND,NA,GRAND,NA,542,556,543,561,1906,geo,IN
18,G00001690,E 40,NA,E 40,NA,31,59,32,58,1907,geo,IN
9,G00001739,W HOUSTON,HAMMERSLEY,W HOUSTON,NA,64,88,65,89,1953,geo,IN
17,G00001745,4 AVE,NA,4 AVE,NA,136,156,131,155,1959,geo,IN
15,G00001791,6 AVE,NA,6 AVE,NA,41,57,38,56,2005,geo,IN
19,G00001824,W 40,NA,W 40,NA,72,98,73,105,2038,geo,IN
10,G00001835,BOWERY,NA,BOWERY,NA,30,60,29,57,2049,geo,IN
17,G00001859,COOPER SQ,NA,COOPER SQ,NA,NA,NA,NA,NA,2072,geo,IN
6,G00001863,BROADWAY,ASTOR PL,BROADWAY,NA,1,10,NA,NA,2076,geo,EO
16,G00001893,W 14,NA,W 14,NA,NA,NA,NA,NA,2106,geo,IN
