OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1850Valid,y1850_gcheck,y1850DirStreet,y1850NameStreet,y1850Left_Low,y1850Left_High,y1850Right_Low,y1850Right_High,y1850Issue,y1850ParityLeft,y1850ParityRight,y1850Unopened,y1850NameALT,y1850_hnyc_street,JoinID_1850,y1880Valid,y1880_gcheck,y1880DirStreet,y1880NameStreet,y1880Left_Low,y1880Left_High,y1880Right_Low,y1880Right_High,y1880Issue,y1880ParityLeft,y1880ParityRight,y1880Unopened,y1880NameALT,y1880_hnyc_street,JoinID_1880,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1850WardRight,y1880ED_Left,y1880ED_Right,y1910ED_Left,y1910ED_Right,y1850WardLeft
7168,{00000000-0000-0000-0000-000000000000},G00007081,NY,New York,Manhattan,F D R DR,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,EXTERIOR ST,,,,,A,M,,,,EXTERIOR ST,G00007081,289.579786139251723,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 18:30:13,rse2121_columbia,289.579773413678936,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:30,hnyc_columbia,,,,,1024,1024,
7169,{00000000-0000-0000-0000-000000000000},G00007082,NY,New York,Manhattan,3 AVE,1,1,,,,,,,,,,,,,,1,1,,,2044,2062,2043,2063,,,,,,3 AVE,,1,1,,,2042,2062,2045,2063,,,,,,3 AVE,G00007082,259.736075624478985,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,259.736064184792781,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:30,hnyc_columbia,,,,,413,329,
7170,{00000000-0000-0000-0000-000000000000},G00007083,NY,New York,Manhattan,E 113 ST,1,1,,,,,,,,,,,,,,1,1,,,201,247,200,248,,,,,,E 113 ST,,1,1,,,201,247,200,248,,,,,,E 113 ST,G00007083,709.325541819693967,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,709.325510596143886,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,326,329,
7171,{00000000-0000-0000-0000-000000000000},G00007084,NY,New York,Manhattan,LEX AVE,0,1,,,,,,,,,,,,,,1,1,,,1808,1826,1809,1827,,,,,,LEXINGTON AVE,,1,1,,LEXINGTON AVE,1804,1856,1803,1855,,,,,,LEXINGTON AVE,G00007084,265.488397378765001,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,265.488385700237416,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,412,413,
7172,{00000000-0000-0000-0000-000000000000},G00007085,NY,New York,Manhattan,2 AVE,1,1,,,,,,,,,,,,,,1,1,,SECOND AVE,2201,2219,2200,2220,,,,,,SECOND AVE,,1,1,,,2201,2219,2200,2220,,,,,,2 AVE,G00007085,255.305136845982986,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,255.305285337730709,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,326,327,
7173,{00000000-0000-0000-0000-000000000000},G00007086,NY,New York,Manhattan,E 114 ST,1,1,,,,,,,,,,,,,,1,1,,,401,455,400,454,,,,,,E 114 ST,,1,1,,,401,457,,,,,,,,E 114 ST,G00007086,709.814067117427044,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,709.814035883107408,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,290,289,
7174,{00000000-0000-0000-0000-000000000000},G00007087,NY,New York,Manhattan,E 45 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,75,93,76,94,,,,,,E 45 ST,G00007087,147.345915005907443,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 0:45:41,rse2121_columbia,147.345908516179804,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,1125,498,
7175,{00000000-0000-0000-0000-000000000000},G00007088,NY,New York,Manhattan,E 45 ST,1,1,,,77,79,74,76,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,E 45 ST,G00007088,59.906668663054198,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:47:13,amv2173_columbia,59.906666042027837,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:31,hnyc_columbia,,,,,1125,498,
7176,{00000000-0000-0000-0000-000000000000},G00007089,NY,New York,Manhattan,E 45 ST,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,53,73,54,74,,,,,,E 45 ST,G00007089,222.433003608680679,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:38:13,amv2173_columbia,222.432993830629613,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:32,hnyc_columbia,,,,,540,1169,
7177,{00000000-0000-0000-0000-000000000000},G00007090,NY,New York,Manhattan,,1,1,,,,,,,A,,,,,,,0,1,,,,,,,,,,,,,,1,1,,PARK AVE,,,,,A,,,,,PARK AVE,G00007090,261.416344475030996,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:23:54,amv2173_columbia,261.416332956636325,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:38:23,emc2199_columbia,,,,,540,1125,
7178,{00000000-0000-0000-0000-000000000000},G00007091,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,A,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,PARK AVE,G00007091,260.961748932038972,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 19:47:33,amv2173_columbia,260.961737447370808,7/22/2019 17:22:53,hnyc_columbia,3/15/2020 15:38:16,emc2199_columbia,,,,,540,1125,
7179,{00000000-0000-0000-0000-000000000000},G00007092,NY,New York,Manhattan,DEPEW PL,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,DEPEW PL,G00007092,276.961309983761623,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 0:44:44,rse2121_columbia,283.639390430516187,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:32,hnyc_columbia,,,,,1127,1127,
7180,{00000000-0000-0000-0000-000000000000},G00007093,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,1,1,E,E 43 ST,,,,,A,,,,,E 43 ST,G00007093,334.431346916308030,7/10/2019 23:07:10,dpm2159_columbia,7/11/2019 0:43:18,rse2121_columbia,334.379319459021644,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:32,hnyc_columbia,,,,,1127,1127,
7182,{00000000-0000-0000-0000-000000000000},G00007096,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,1953,1985,,,,,,,,FOURTH AVE,,1,1,,,1560,1578,,,,,,,,PARK AVE,G00007096,264.045732460194984,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,264.045720833803557,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:33,hnyc_columbia,,,,,455,455,
7184,{00000000-0000-0000-0000-000000000000},G00007098,NY,New York,Manhattan,E 113 ST,0,1,,,,,,,,,,,,,,1,1,,,57,87,56,86,,,,,,E 113 ST,,1,1,,,56,86,57,87,,,,,,E 113 ST,G00007098,468.399027663270999,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,468.399007038252705,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:33,hnyc_columbia,,,,,452,455,
7185,{00000000-0000-0000-0000-000000000000},G00007099,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,,,1631,1639,,,,,,FIFTH AVE,,1,1,,,1344,1358,1337,1355,,,,,,FIFTH AVE,G00007099,255.876569568442989,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,255.876558309661164,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:33,hnyc_columbia,,,,,486,454,
7186,{00000000-0000-0000-0000-000000000000},G00007100,NY,New York,Manhattan,E 113 ST,0,1,,,,,,,,,,,,,,1,1,,,1,25,2,26,,,,,,E 113 ST,,1,1,,,2,26,1,25,,,,,,E 113 ST,G00007100,510.056824902574022,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,510.056802449668851,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:33,hnyc_columbia,,,,,453,454,
7187,{00000000-0000-0000-0000-000000000000},G00007101,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,,,1641,1649,,,,,,FIFTH AVE,,1,1,,,1360,1374,1357,1371,,,,,,FIFTH AVE,G00007101,256.412270206907010,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,256.412258907614614,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:33,hnyc_columbia,,,,,487,453,
7188,{00000000-0000-0000-0000-000000000000},G00007102,NY,New York,Manhattan,W 113 ST,1,1,,,,,,,,,,,,,,1,1,,,2,58,1,55,,,,,,W 113 ST,,1,1,,,1,89,2,88,,,,,,W 113 ST,G00007102,1020.476077828470011,7/10/2019 23:07:10,dpm2159_columbia,7/12/2019 22:31:12,amv2173_columbia,1020.476032921313731,7/22/2019 17:22:53,hnyc_columbia,3/5/2020 16:52:38,ssd2148_columbia,,,,,486,487,
7189,{00000000-0000-0000-0000-000000000000},G00007103,NY,New York,Manhattan,FIRST AVE,1,1,,,,,,,,,,,,,,1,1,,FIRST AVE,2165,2187,2164,2186,,,,,,FIRST AVE,,1,1,,,2189,2203,,,,,,,,FIRST AVE,G00007103,242.665987576291002,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,242.665976903688886,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:34,hnyc_columbia,,,,,328,289,
7190,{00000000-0000-0000-0000-000000000000},G00007104,NY,New York,Manhattan,LEX AVE,0,1,,,,,,,,,,,,,,1,1,,,1850,1856,1851,1857,,,,,,LEXINGTON AVE,,1,1,,LEXINGTON AVE,1846,1856,1843,1855,,,,,,LEXINGTON AVE,G00007104,261.215465187949007,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,261.215453688918558,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:34,hnyc_columbia,,,,,414,414,
7191,{00000000-0000-0000-0000-000000000000},G00007105,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,2022,2054,,,,,,FOURTH AVE,,1,1,,,,,1605,1615,,,,,,PARK AVE,G00007105,260.391401172779979,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,260.391389714252341,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:34,hnyc_columbia,,,,,414,414,
7192,{00000000-0000-0000-0000-000000000000},G00007106,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,,,1651,1659,,,,,,FIFTH AVE,,1,1,,,1376,1390,1383,1399,,,,,,FIFTH AVE,G00007106,251.183304730087997,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,251.183293678268456,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:34,hnyc_columbia,,,,,488,450,
7193,{00000000-0000-0000-0000-000000000000},G00007107,NY,New York,Manhattan,E 127 ST,0,1,,,,,,,,,,,,,,1,1,,,101,131,100,138,,,,,,E 127 ST,,1,1,,,101,137,102,140,,,,,,E 127 ST,G00007107,469.333830069244016,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,469.333809398492292,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:34,hnyc_columbia,,,,,425,424,
7194,{00000000-0000-0000-0000-000000000000},G00007108,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,1954,1986,,,,,,FOURTH AVE,,1,1,,,,,1561,1571,,,,,,PARK AVE,G00007108,265.014029527018010,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,265.014017861532295,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:35,hnyc_columbia,,,,,412,412,
7195,{00000000-0000-0000-0000-000000000000},G00007109,NY,New York,Manhattan,E 113 ST,0,1,,,,,,,,,,,,,,1,1,,,101,139,100,140,,,,,,E 113 ST,,1,1,,,101,141,100,140,,,,,,E 113 ST,G00007109,469.209184624374018,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,469.209163962088553,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:35,hnyc_columbia,,,,,412,412,
7196,{00000000-0000-0000-0000-000000000000},G00007110,NY,New York,Manhattan,,1,1,,,,,,,,,,,,,,1,1,,,,,,,A,,,,,W 113 ST,,1,1,W,W 113 ST,,,,,A,,,,,W 113 ST,G00007110,84.437155871359806,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,84.437152163289895,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:35,hnyc_columbia,,,,,412,412,
7197,{00000000-0000-0000-0000-000000000000},G00007111,NY,New York,Manhattan,PARK AVE,1,1,,,,,,,,,,,,,,1,1,,FOURTH AVE,,,1988,2020,,,,,,FOURTH AVE,,1,1,,,,,1581,1589,,,,,,PARK AVE,G00007111,247.111868077106010,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,247.111857198952066,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:35,hnyc_columbia,,,,,412,412,
7198,{00000000-0000-0000-0000-000000000000},G00007112,NY,New York,Manhattan,2 AVE,0,1,,,,,,,,,,,,,,1,1,,SECOND AVE,2483,2501,2484,2502,,,,,,SECOND AVE,,1,1,,,2485,2497,2480,2498,,,,,,2 AVE,G00007112,270.879052871471004,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,270.879040964290482,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:35,hnyc_columbia,,,,,302,302,
7199,{00000000-0000-0000-0000-000000000000},G00007113,NY,New York,Manhattan,E 128 ST,0,1,,,,,,,,,,,,,,1,1,,,,,,,E: L and R,,,,,E 128 ST,,1,1,,,,,,,,,,,,E 128 ST,G00007113,357.074275898074006,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,357.074260170168088,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:36,hnyc_columbia,,,,,302,302,
7200,{00000000-0000-0000-0000-000000000000},G00007114,NY,New York,Manhattan,MADISON AVE,0,1,,,,,,,,,,,,,,1,1,,,2102,2120,2101,2119,,,,,,MADISON AVE,,1,1,,,2098,2120,2097,2119,,,,,,MADISON AVE,G00007114,249.520382983958996,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,249.520372004525882,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:36,hnyc_columbia,,,,,429,429,
7201,{00000000-0000-0000-0000-000000000000},G00007115,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,2162,2178,2163,2179,,,,,,FIFTH AVE,,1,1,,,2160,2174,2161,2175,,,,,,FIFTH AVE,G00007115,249.046869936179007,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,249.047018061697258,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:36,hnyc_columbia,,,,,502,429,
7202,{00000000-0000-0000-0000-000000000000},G00007116,NY,New York,Manhattan,E 133 ST,0,1,,,,,,,,,,,,,,1,1,,,1,33,2,34,,,,,,E 133 ST,,1,1,,,2,34,1,35,,,,,,E 133 ST,G00007116,510.208071877018028,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,510.208071877105795,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:36,hnyc_columbia,,,,,427,429,
7203,{00000000-0000-0000-0000-000000000000},G00007117,NY,New York,Manhattan,E 134 ST,0,1,,,,,,,,,,,,,,1,1,,,1,33,2,34,,,,,,E 134 ST,,1,1,,,1,23,2,28,,,,,,E 134 ST,G00007117,510.448842534884022,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,510.448842542203408,7/22/2019 17:22:53,hnyc_columbia,3/20/2020 16:44:52,msl2215_columbia,,,,,428,427,
7204,{00000000-0000-0000-0000-000000000000},G00007118,NY,New York,Manhattan,FIFTH AVE,1,1,,,,,,,,,,,,,,1,1,,,2180,2184,2181,2185,,,,,,FIFTH AVE,,1,1,,,2178,2196,2177,2199,,,,,,FIFTH AVE,G00007118,254.596389301248990,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,254.596378090161096,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:36,hnyc_columbia,,,,,503,427,
7205,{00000000-0000-0000-0000-000000000000},G00007119,NY,New York,Manhattan,MADISON AVE,0,1,,,,,,,,,,,,,,1,1,,,2122,2146,2121,2145,,,,,,MADISON AVE,,1,1,,,2122,2134,2121,2135,,,,,,MADISON AVE,G00007119,253.332805709805001,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,253.332794558105178,7/22/2019 17:22:53,hnyc_columbia,3/20/2020 15:54:23,msl2215_columbia,,,,,427,427,
7206,{00000000-0000-0000-0000-000000000000},G00007120,NY,New York,Manhattan,E 135 ST,0,1,,,,,,,,,,,,,,1,1,,,1,41,2,42,,,,,,E 135 ST,,1,1,,,1,33,2,34,,,,,,E 135 ST,G00007120,501.248334165297990,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,501.248312099224506,7/22/2019 17:22:53,hnyc_columbia,3/20/2020 16:48:09,msl2215_columbia,,,,,428,428,
7207,{00000000-0000-0000-0000-000000000000},G00007121,NY,New York,Manhattan,3 AVE,1,1,,,,,,,,,,,,,,1,1,,,2064,2082,2065,2083,,,,,,3 AVE,,1,1,,,2064,2082,2065,2083,,,,,,3 AVE,G00007121,254.477790610231011,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,254.477779397774498,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:37,hnyc_columbia,,,,,413,326,
7208,{00000000-0000-0000-0000-000000000000},G00007122,NY,New York,Manhattan,E 114 ST,1,1,,,,,,,,,,,,,,1,1,,,201,249,200,252,,,,,,E 114 ST,,1,1,,,201,247,200,248,,,,,,E 114 ST,G00007122,709.846524425307052,7/10/2019 23:07:10,dpm2159_columbia,7/10/2019 23:07:10,dpm2159_columbia,709.846780051845712,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:37,hnyc_columbia,,,,,325,326,
7209,{00000000-0000-0000-0000-000000000000},G00007124,NY,New York,Manhattan,MANHATTAN AVE,0,1,,,,,,,,,,,,,,1,1,,,1,21,2,22,,,,,,MANHATTAN AVE,,1,1,,,7,17,2,16,,,,,,MANHATTAN AVE,G00007124,251.593013279421996,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:10:24,amv2173_columbia,251.593002202863545,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 20:29:56,msl2215_columbia,,,,,603,604,
7210,{00000000-0000-0000-0000-000000000000},G00007125,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,2,26,1,25,,,,,,W 101 ST,,1,1,W,W 101 ST,2,20,1,21,,,,,,W 101 ST,G00007125,458.171295114843019,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:49,amv2173_columbia,458.171274937631154,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:37,hnyc_columbia,,,,,604,604,
7211,{00000000-0000-0000-0000-000000000000},G00007126,NY,New York,Manhattan,,1,1,,,,,,,,,,,,,,1,1,,,820,828,821,829,,,,,,COLUMBUS AVE,,1,1,,COLUMBUS AVE,820,834,821,835,,,,,,COLUMBUS AVE,G00007126,247.097841909847006,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:48,amv2173_columbia,247.097831038891911,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:52:43,msl2215_columbia,,,,,602,603,
7212,{00000000-0000-0000-0000-000000000000},G00007127,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,28,50,27,49,,,,,,W 101 ST,,1,1,W,W 101 ST,60,76,65,81,,,,,,W 101 ST,G00007127,440.740539563412995,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:50,amv2173_columbia,440.740520173545690,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:38,hnyc_columbia,,,,,603,605,
7213,{00000000-0000-0000-0000-000000000000},G00007128,NY,New York,Manhattan,MANHATTAN AVE,0,1,,,,,,,,,,,,,,1,1,,,23,47,24,48,,,,,,MANHATTAN AVE,,1,1,,,21,35,22,48,,,,,,MANHATTAN AVE,G00007128,260.788830879997988,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:50,amv2173_columbia,260.788819414287445,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 20:30:09,msl2215_columbia,,,,,605,604,
7214,{00000000-0000-0000-0000-000000000000},G00007129,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,2,20,1,19,,,,,,W 102 ST,,1,1,W,W 102 ST,6,20,1,19,,,,,,W 102 ST,G00007129,458.951029368566026,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:50,amv2173_columbia,458.951009172507440,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:38,hnyc_columbia,,,,,604,609,
7215,{00000000-0000-0000-0000-000000000000},G00007130,NY,New York,Manhattan,,1,1,,,,,,,,,,,,,,1,1,,,830,840,831,841,,,,,,COLUMBUS AVE,,1,1,,COLUMBUS AVE,840,854,841,855,,,,,,COLUMBUS AVE,G00007130,260.005255629308010,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:48,amv2173_columbia,260.005244185168010,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:53:13,msl2215_columbia,,,,,606,605,
7216,{00000000-0000-0000-0000-000000000000},G00007131,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,22,50,21,49,,,,,,W 102 ST,,1,1,W,W 102 ST,62,80,59,81,,,,,,W 102 ST,G00007131,441.270624972778990,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:50,amv2173_columbia,441.270605543802731,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:39,hnyc_columbia,,,,,605,608,
7217,{00000000-0000-0000-0000-000000000000},G00007132,NY,New York,Manhattan,MANHATTAN AVE,0,1,,,,,,,,,,,,,,1,1,,,49,71,50,72,,,,,,MANHATTAN AVE,,1,1,,,51,53,52,60,,,,,,MANHATTAN AVE,G00007132,263.457134724851016,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:51,amv2173_columbia,263.457123117204219,7/22/2019 17:22:53,hnyc_columbia,3/6/2020 20:30:33,msl2215_columbia,,,,,608,609,
7218,{00000000-0000-0000-0000-000000000000},G00007133,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,100,160,101,161,,,,,,W 101 ST,,1,1,W,W 101 ST,102,190,101,189,,,,,,W 101 ST,G00007133,899.665217159410986,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:51,amv2173_columbia,899.665464407519835,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:39,hnyc_columbia,,,,,602,606,
7219,{00000000-0000-0000-0000-000000000000},G00007135,NY,New York,Manhattan,,0,1,,,,,,,,,,,,,,1,1,,,100,160,101,161,,,,,,W 102 ST,,1,1,W,W 102 ST,100,188,101,189,,,,,,W 102 ST,G00007135,896.864694440472022,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:51,amv2173_columbia,896.864942101538759,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:39,hnyc_columbia,,,,,606,607,
7220,{00000000-0000-0000-0000-000000000000},G00007136,NY,New York,Manhattan,COLUMBUS AVE,1,1,,,,,,,,,,,,,,1,1,,,762,784,763,785,,,,,,COLUMBUS AVE,,1,1,,,758,774,761,775,,,,,,COLUMBUS AVE,G00007136,246.815279230637003,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:48,amv2173_columbia,246.815268372756321,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:51:43,msl2215_columbia,,,,,596,597,
7221,{00000000-0000-0000-0000-000000000000},G00007137,NY,New York,Manhattan,COLUMBUS AVE,1,1,,,,,,,,,,,,,,1,1,,,786,808,787,809,,,,,,COLUMBUS AVE,,1,1,,,776,794,777,795,,,,,,COLUMBUS AVE,G00007137,271.238241340043999,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:48,amv2173_columbia,271.238229393791244,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:52:00,msl2215_columbia,,,,,598,599,
7222,{00000000-0000-0000-0000-000000000000},G00007138,NY,New York,Manhattan,AMSTERDAM AVE,1,1,,,,,,,,,,,,,,1,1,,TENTH AVE,760,776,761,777,,,,,,TENTH AVE,,1,1,,,760,776,759,777,,,,,,AMSTERDAM AVE,G00007138,259.363834434113016,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:48,amv2173_columbia,259.363823008877205,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 16:17:37,msl2215_columbia,,,,,739,596,
7223,{00000000-0000-0000-0000-000000000000},G00007139,NY,New York,Manhattan,W 98 ST,0,1,,,,,,,,,,,,,,1,1,,,100,160,101,161,,,,,,W 98 ST,,1,1,,,100,174,101,173,,,,,,W 98 ST,G00007139,899.853096438474040,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:09:51,amv2173_columbia,899.853056849343034,7/22/2019 17:22:53,hnyc_columbia,3/4/2020 18:45:40,hnyc_columbia,,,,,596,598,
7224,{00000000-0000-0000-0000-000000000000},G00007140,NY,New York,Manhattan,COLUMBUS AVE,1,1,,,,,,,,,,,,,,1,1,,,810,818,811,819,,,,,,COLUMBUS AVE,,1,1,,,796,816,797,815,,,,,,COLUMBUS AVE,G00007140,273.386028054771998,7/10/2019 23:07:10,dpm2159_columbia,7/22/2019 19:07:49,amv2173_columbia,273.386175201932247,7/22/2019 17:22:53,hnyc_columbia,3/19/2020 17:52:24,msl2215_columbia,,,,,601,600,
