Ward,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
9,G00023170,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,24040,geo,IN
9,G00023171,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,24041,geo,IN
9,G00023172,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,NA,24042,geo,IN
9,G00023173,NA,THOMAS BOYLAND,NA,NA,NA,NA,NA,NA,24043,geo,IN
9,G00023174,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24044,geo,IN
9,G00023175,NA,SARATOGA AVE,NA,NA,NA,NA,NA,NA,24045,geo,IN
9,G00023176,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24046,geo,IN
9,G00023177,NA,HOWARD AVE,NA,NA,NA,NA,NA,NA,24047,geo,IN
9,G00023178,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24048,geo,IN
9,G00023179,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,24049,geo,IN
9,G00023180,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24050,geo,IN
9,G00023181,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,24051,geo,IN
9,G00023182,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24052,geo,IN
9,G00023183,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,NA,24053,geo,IN
9,G00023184,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24054,geo,IN
9,G00023185,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24055,geo,IN
9,G00023187,BUFFALO AVE,NA,BUFFALO AVE,NA,NA,NA,NA,NA,24072,geo,IN
9,G00023188,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24073,geo,IN
9,G00023189,ROCHESTER AVE,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,24074,geo,IN
9,G00023190,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24075,geo,IN
9,G00023191,UTICA AVE,NA,UTICA AVE,NA,NA,NA,NA,NA,24076,geo,IN
9,G00023192,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24077,geo,IN
9,G00023193,SCHNECTADY AVE,NA,SCHNECTADY AVE,NA,NA,NA,NA,NA,24078,geo,IN
9,G00023194,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24079,geo,IN
9,G00023195,TROY AVE,NA,TROY AVE,NA,NA,NA,NA,NA,24080,geo,IN
9,G00023196,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24081,geo,IN
9,G00023197,ALBANY AVE,NA,ALBANY AVE,NA,NA,NA,NA,NA,24082,geo,IN
9,G00023198,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24083,geo,IN
9,G00023199,RALPH AVE,NA,RALPH AVE,NA,NA,NA,NA,NA,24084,geo,IN
9,G00023200,NA,NA,NA,NA,NA,NA,NA,NA,24085,geo,IN
9,G00023201,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24086,geo,IN
9,G00023202,BUFFALO AVE,NA,BUFFALO AVE,NA,NA,NA,NA,NA,24087,geo,IN
9,G00023203,BROOKLYN AVE,NA,BROOKLYN AVE,NA,NA,NA,NA,NA,24088,geo,IN
9,G00023204,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24089,geo,IN
9,G00023205,ROCHESTER AVE,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,24090,geo,IN
9,G00023206,NEW YORK AVE,NA,NEW YORK AVE,NA,NA,NA,NA,NA,24091,geo,IN
9,G00023207,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24092,geo,IN
9,G00023208,UTICA AVE,NA,UTICA AVE,NA,NA,NA,NA,NA,24093,geo,IN
9,G00023209,NOSTRAND AVE,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,24094,geo,IN
9,G00023210,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24095,geo,IN
9,G00023211,SCHNECTADY AVE,NA,SCHNECTADY AVE,NA,NA,NA,NA,NA,24096,geo,IN
9,G00023212,RODGERS AVE,NA,RODGERS AVE,NA,NA,NA,NA,NA,24097,geo,IN
9,G00023213,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24098,geo,IN
9,G00023214,TROY AVE,NA,TROY AVE,NA,NA,NA,NA,NA,24099,geo,IN
9,G00023215,PERRY AVE,NA,PERRY AVE,NA,NA,NA,NA,NA,24100,geo,IN
9,G00023216,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24101,geo,IN
9,G00023217,ALBANY AVE,NA,ALBANY AVE,NA,NA,NA,NA,NA,24102,geo,IN
9,G00023218,NA,NA,NA,NA,NA,NA,NA,NA,24103,geo,IN
9,G00023219,BROOKLYN AVE,NA,BROOKLYN AVE,NA,NA,NA,NA,NA,24104,geo,IN
9,G00023220,NEW YORK AVE,NA,NEW YORK AVE,NA,NA,NA,NA,NA,24105,geo,IN
9,G00023221,FRANKLIN AVE,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,24106,geo,IN
9,G00023222,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24107,geo,IN
9,G00023223,NOSTRAND AVE,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,24108,geo,IN
9,G00023224,RODGERS AVE,NA,RODGERS AVE,NA,NA,NA,NA,NA,24109,geo,IN
9,G00023225,PERRY AVE,NA,PERRY AVE,NA,NA,NA,NA,NA,24110,geo,IN
9,G00023226,SACKETT,NA,SACKETT,NA,NA,NA,NA,NA,24111,geo,IN
9,G00023227,FRANKLIN AVE,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,24112,geo,IN
9,G00023228,DEGRAW,NA,DEGRAW,NA,NA,NA,NA,NA,24120,geo,IN
9,G00023229,DEGRAW,NA,DEGRAW,NA,NA,NA,NA,NA,24121,geo,IN
9,G00023230,NA,NA,NA,NA,NA,NA,NA,NA,24122,geo,IN
9,G00023231,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24123,geo,IN
9,G00023232,NA,NA,NA,NA,NA,NA,NA,NA,24124,geo,IN
9,G00023233,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24125,geo,IN
9,G00023234,DOUGLASS,NA,DOUGLASS,NA,NA,NA,NA,NA,24126,geo,IN
9,G00023235,DOUGLASS,NA,DOUGLASS,NA,NA,NA,NA,NA,24127,geo,IN
9,G00023236,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24128,geo,IN
9,G00023237,BUTLER,NA,BUTLER,NA,NA,NA,NA,NA,24129,geo,IN
9,G00023238,BUTLER,NA,BUTLER,NA,NA,NA,NA,NA,24130,geo,IN
9,G00023239,WARREN,NA,WARREN,NA,NA,NA,NA,NA,24132,geo,IN
9,G00023240,WARREN,NA,WARREN,NA,NA,NA,NA,NA,24133,geo,IN
9,G00023241,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24134,geo,IN
9,G00023242,BERGEN,NA,BERGEN,NA,NA,NA,NA,NA,24135,geo,IN
9,G00023243,BERGEN,NA,BERGEN,NA,NA,NA,NA,NA,24136,geo,IN
9,G00023244,PACIFIC,NA,PACIFIC,NA,NA,NA,NA,NA,24138,geo,IN
9,G00023245,PACIFIC,NA,PACIFIC,NA,NA,NA,NA,NA,24139,geo,IN
9,G00023246,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24140,geo,IN
9,G00023247,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24141,geo,IN
9,G00023248,SCHUYLER,NA,SCHUYLER,NA,NA,NA,NA,NA,24142,geo,IN
9,G00023249,PERRY AVE,NA,PERRY AVE,NA,NA,NA,NA,NA,24143,geo,IN
9,G00023250,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24144,geo,IN
9,G00023251,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24146,geo,IN
9,G00023252,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,24147,geo,IN
9,G00023253,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24148,geo,IN
9,G00023254,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24149,geo,IN
9,G00023255,BROOKLYN AVE,BKLYN AVE,BROOKLYN AVE,NA,NA,NA,NA,NA,24150,geo,IN
9,G00023256,9 WARD AVE,NA,9 WARD AVE,NA,NA,NA,NA,NA,24151,geo,IN
9,G00023294,NA,NA,NA,NA,NA,NA,NA,NA,24217,geo,IN
9,G00023295,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24218,geo,IN
9,G00023296,HOPKINSON AVE,NA,HOPKINSON AVE,NA,NA,NA,NA,NA,24219,geo,IN
9,G00023297,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24220,geo,IN
9,G00023298,SARATOGA AVE,NA,SARATOGA AVE,NA,NA,NA,NA,NA,24221,geo,IN
9,G00023299,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24222,geo,IN
9,G00023300,HOWARD AVE,NA,HOWARD AVE,NA,NA,NA,NA,NA,24223,geo,IN
9,G00023301,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24224,geo,IN
9,G00023302,STONE AVE,NA,STONE AVE,NA,NA,NA,NA,NA,24225,geo,IN
9,G00023303,RALPH AVE,NA,RALPH AVE,NA,NA,NA,NA,NA,24226,geo,IN
9,G00023304,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24227,geo,IN
9,G00023305,NA,NA,NA,NA,NA,NA,NA,NA,24228,geo,IN
9,G00023306,BUFFALO AVE,NA,BUFFALO AVE,NA,NA,NA,NA,NA,24229,geo,IN
9,G00023307,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24230,geo,IN
9,G00023308,HOPKINSON AVE,NA,HOPKINSON AVE,NA,NA,NA,NA,NA,24231,geo,IN
9,G00023309,ROCHESTER AVE,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,24232,geo,IN
9,G00023310,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24233,geo,IN
9,G00023311,SARATOGA AVE,NA,SARATOGA AVE,NA,NA,NA,NA,NA,24234,geo,IN
9,G00023312,UTICA AVE,NA,UTICA AVE,NA,NA,NA,NA,NA,24235,geo,IN
9,G00023313,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24236,geo,IN
9,G00023314,HOWARD AVE,NA,HOWARD AVE,NA,NA,NA,NA,NA,24237,geo,IN
9,G00023315,SCHNECTADY AVE,NA,SCHNECTADY AVE,NA,NA,NA,NA,NA,24238,geo,IN
9,G00023316,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24239,geo,IN
9,G00023317,RALPH AVE,NA,RALPH AVE,NA,NA,NA,NA,NA,24240,geo,IN
9,G00023318,TROY AVE,NA,TROY AVE,NA,NA,NA,NA,NA,24241,geo,IN
9,G00023319,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24242,geo,IN
9,G00023320,BUFFALO AVE,NA,BUFFALO AVE,NA,NA,NA,NA,NA,24243,geo,IN
9,G00023321,ALBANY AVE,NA,ALBANY AVE,NA,NA,NA,NA,NA,24244,geo,IN
9,G00023322,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24245,geo,IN
9,G00023323,ROCHESTER AVE,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,24246,geo,IN
9,G00023324,NA,NA,NA,NA,NA,NA,NA,NA,24247,geo,IN
9,G00023325,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24248,geo,IN
9,G00023326,UTICA AVE,NA,UTICA AVE,NA,NA,NA,NA,NA,24249,geo,IN
9,G00023327,BROOKLYN AVE,NA,BROOKLYN AVE,NA,NA,NA,NA,NA,24250,geo,IN
9,G00023328,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24251,geo,IN
9,G00023329,SCHNECTADY AVE,NA,SCHNECTADY AVE,NA,NA,NA,NA,NA,24252,geo,IN
9,G00023330,NEW YORK AVE,NA,NEW YORK AVE,NA,NA,NA,NA,NA,24253,geo,IN
9,G00023331,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24254,geo,IN
9,G00023332,TROY AVE,NA,TROY AVE,NA,NA,NA,NA,NA,24255,geo,IN
9,G00023333,NOSTRAND AVE,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,24256,geo,IN
9,G00023334,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24257,geo,IN
9,G00023335,ALBANY AVE,NA,ALBANY AVE,NA,NA,NA,NA,NA,24258,geo,IN
9,G00023336,PERRY AVE,NA,PERRY AVE,NA,NA,NA,NA,NA,24259,geo,IN
9,G00023337,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24260,geo,IN
9,G00023338,NA,NA,NA,NA,NA,NA,NA,NA,24261,geo,IN
9,G00023339,BROOKLYN AVE,NA,BROOKLYN AVE,NA,NA,NA,NA,NA,24262,geo,IN
9,G00023340,LONG ISLAND RR,NA,LONG ISLAND RR,NA,NA,NA,NA,NA,24263,geo,IN
9,G00023341,NEW YORK AVE,NA,NEW YORK AVE,NA,NA,NA,NA,NA,24264,geo,IN
9,G00023342,NOSTRAND AVE,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,24265,geo,IN
9,G00023343,PERRY AVE,NA,PERRY AVE,NA,NA,NA,NA,NA,24266,geo,IN
9,G00023502,NA,NA,NA,NA,NA,NA,NA,NA,24529,geo,IN
9,G00023503,NA,NA,NA,NA,NA,NA,NA,NA,24530,geo,IN
9,G00023510,NA,HALSEY,NA,NA,NA,NA,NA,NA,24546,geo,IN
9,G00023511,NA,HANCOCK,NA,NA,NA,NA,NA,NA,24548,geo,IN
9,G00023513,NA,JEFFERSON AVE,NA,NA,NA,NA,NA,NA,24550,geo,IN
9,G00023515,NA,SARATOGA AVE,NA,NA,NA,NA,NA,NA,24552,geo,IN
9,G00023517,NA,PUTNAM AVE,NA,NA,NA,NA,NA,NA,24554,geo,IN
9,G00023519,NA,MADISON,NA,NA,NA,NA,NA,NA,24556,geo,IN
9,G00023521,NA,MONROE,NA,NA,NA,NA,NA,NA,24558,geo,IN
9,G00023523,NA,HOWARD AVE,NA,NA,NA,NA,NA,NA,24560,geo,IN
9,G00023525,NA,NA,NA,NA,NA,NA,NA,NA,24562,geo,IN
9,G00023527,SOMERS,NA,SOMERS,NA,NA,NA,NA,NA,24564,geo,IN
9,G00023529,NA,NA,NA,NA,NA,NA,NA,NA,24566,geo,IN
9,G00023531,NA,MACDOUGAL,NA,NA,NA,NA,NA,NA,24568,geo,IN
9,G00023533,NA,NA,NA,NA,NA,NA,NA,NA,24570,geo,IN
9,G00023535,NA,MARION,NA,NA,NA,NA,NA,NA,24572,geo,IN
9,G00023536,NA,MOTHER GASTON BLVD,NA,NA,NA,NA,NA,NA,24573,geo,IN
9,G00023538,NA,CHAUNCEY,NA,NA,NA,NA,NA,NA,24575,geo,IN
9,G00023540,NA,NA,NA,NA,NA,NA,NA,NA,24577,geo,IN
9,G00023542,NA,NA,NA,NA,NA,NA,NA,NA,24579,geo,IN
9,G00023544,NA,DECATUR,NA,NA,NA,NA,NA,NA,24581,geo,IN
9,G00023546,NA,MACDONOUGH,NA,NA,NA,NA,NA,NA,24583,geo,IN
9,G00023548,MACON,NA,MACON,NA,NA,NA,NA,NA,24585,geo,IN
9,G00023550,HOPKINSON AVE,NA,HOPKINSON AVE,NA,NA,NA,NA,NA,24587,geo,IN
6,G00024605,NA,NA,NA,NA,NA,NA,NA,NA,25819,geo,IN
6,G00024606,NA,NA,NA,NA,NA,NA,NA,NA,25820,geo,IN
6,G00024608,NA,DE GRAW,NA,NA,NA,NA,NA,NA,25822,geo,IN
1,G00000053,NA,HICKS,NA,NA,NA,NA,NA,NA,53,geo,IN
6,G00000084,NA,CT,NA,NA,NA,NA,NA,NA,84,geo,IN
6,G00000203,NA,CT,NA,NA,NA,NA,NA,NA,203,geo,IN
4,G00000275,NA,BRG,NA,NA,NA,NA,NA,NA,276,geo,IN
11,G00000301,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,302,geo,IN
7,G00000331,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,332,geo,IN
10,G00000458,NA,5 AVE,NA,NA,NA,NA,NA,NA,459,geo,IN
6,G00000487,NA,CT,NA,NA,NA,NA,NA,NA,488,geo,IN
6,G00000607,NA,CT,NA,NA,NA,NA,NA,NA,609,geo,IN
4,G00000628,NA,SAND,NA,NA,NA,NA,NA,NA,631,geo,IN
6,G00000699,NA,CT,NA,NA,NA,NA,NA,NA,703,geo,IN
9,G00001095,NA,PACIFIC,NA,NA,NA,NA,NA,NA,1103,geo,IN
6,G00001277,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,1285,geo,IN
1,G00001499,NA,HICKS,NA,NA,NA,NA,NA,NA,1509,geo,IN
6,G00001805,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,1817,geo,IN
10,G00002143,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,2157,geo,IN
6,G00002193,NA,CT,NA,NA,NA,NA,NA,NA,2208,geo,IN
4,G00002255,NA,BRG,NA,NA,NA,NA,NA,NA,2271,geo,IN
8,G00002801,NA,VANDERBILT AVE,NA,NA,NA,NA,NA,NA,2822,geo,IN
6,G00002874,NA,CT,NA,NA,NA,NA,NA,NA,2895,geo,IN
8,G00003080,NA,1,NA,NA,NA,NA,NA,NA,3103,geo,IN
1,G00003163,NA,HICKS,NA,NA,NA,NA,NA,NA,3186,geo,IN
6,G00003169,NA,CT,NA,NA,NA,NA,NA,NA,3192,geo,IN
3,G00003460,NA,BOERUM PL,NA,NA,NA,NA,NA,NA,3487,geo,IN
3,G00003508,NA,BOERUM PL,NA,NA,NA,NA,NA,NA,3536,geo,IN
6,G00003519,NA,CT,NA,NA,NA,NA,NA,NA,3547,geo,IN
10,G00003583,NA,FULTON,NA,NA,NA,NA,NA,NA,3613,geo,IN
10,G00003790,NA,5 AVE,NA,NA,NA,NA,NA,NA,3821,geo,IN
6,G00003831,NA,CT,NA,NA,NA,NA,NA,NA,3862,geo,IN
11,G00003895,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,3927,geo,IN
7,G00004025,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,4057,geo,IN
1,G00004291,NA,HICKS,NA,NA,NA,NA,NA,NA,4325,geo,IN
7,G00004362,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,4396,geo,IN
6,G00004609,NA,CT,NA,NA,NA,NA,NA,NA,4648,geo,IN
1,G00004661,NA,HICKS,NA,NA,NA,NA,NA,NA,4700,geo,IN
7,G00004901,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,4942,geo,IN
10,G00004916,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,4957,geo,IN
10,G00005008,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,5049,geo,IN
6,G00005035,NA,CT,NA,NA,NA,NA,NA,NA,5076,geo,IN
7,G00005676,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,5718,geo,IN
1,G00005731,NA,HICKS,NA,NA,NA,NA,NA,NA,5774,geo,IN
10,G00005745,NA,5 AVE,NA,NA,NA,NA,NA,NA,5788,geo,IN
7,G00005774,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,5817,geo,IN
9,G00005931,NA,PACIFIC,NA,NA,NA,NA,NA,NA,5974,geo,IN
1,G00006133,NA,HICKS,NA,NA,NA,NA,NA,NA,6182,geo,IN
6,G00006305,NA,CT,NA,NA,NA,NA,NA,NA,6355,geo,IN
5,G00006609,NA,NAVY,NA,NA,NA,NA,NA,NA,6662,geo,IN
10,G00006655,NA,FULTON,NA,NA,NA,NA,NA,NA,6708,geo,IN
7,G00006791,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,6845,geo,IN
11,G00006997,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,7052,geo,IN
2,G00007047,NA,BRG,NA,NA,NA,NA,NA,NA,7102,geo,IN
11,G00007054,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,7109,geo,IN
6,G00007149,NA,CT,NA,NA,NA,NA,NA,NA,7204,geo,IN
6,G00007345,NA,CT,NA,NA,NA,NA,NA,NA,7401,geo,IN
7,G00007471,NA,UNDERHILL AVE,NA,NA,NA,NA,NA,NA,7529,geo,IN
6,G00007868,NA,CT,NA,NA,NA,NA,NA,NA,7930,geo,IN
7,G00008250,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,8314,geo,IN
7,G00008453,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,8518,geo,IN
6,G00008572,NA,CT,NA,NA,NA,NA,NA,NA,8640,geo,IN
6,G00008741,NA,CT,NA,NA,NA,NA,NA,NA,8810,geo,IN
9,G00008821,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,8892,geo,IN
9,G00008882,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,8953,geo,IN
6,G00009150,NA,CT,NA,NA,NA,NA,NA,NA,9222,geo,IN
6,G00009413,NA,CT,NA,NA,NA,NA,NA,NA,9489,geo,IN
6,G00009478,NA,CT,NA,NA,NA,NA,NA,NA,9556,geo,IN
7,G00009613,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,9692,geo,IN
4,G00009700,NA,BRG,NA,NA,NA,NA,NA,NA,9781,geo,IN
10,G00009717,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,9798,geo,IN
3,G00009914,NA,CADMAN W PLZ,NA,NA,NA,NA,NA,NA,9997,geo,IN
6,G00010146,NA,CT,NA,NA,NA,NA,NA,NA,10232,geo,IN
11,G00010155,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,10241,geo,IN
6,G00010298,NA,CT,NA,NA,NA,NA,NA,NA,10386,geo,IN
6,G00010393,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,10481,geo,IN
6,G00010433,NA,CT,NA,NA,NA,NA,NA,NA,10522,geo,IN
2,G00010804,NA,BRG,NA,NA,NA,NA,NA,NA,10897,geo,IN
4,G00010817,NA,BRG,NA,NA,NA,NA,NA,NA,10910,geo,IN
6,G00010887,NA,CT,NA,NA,NA,NA,NA,NA,10980,geo,IN
10,G00010955,NA,FULTON,NA,NA,NA,NA,NA,NA,11048,geo,IN
10,G00011322,NA,FULTON,NA,NA,NA,NA,NA,NA,11421,geo,IN
1,G00011331,NA,OLD FULTON,NA,NA,NA,NA,NA,NA,11430,geo,IN
2,G00011347,NA,BRG,NA,NA,NA,NA,NA,NA,11446,geo,IN
6,G00011370,NA,CT,NA,NA,NA,NA,NA,NA,11469,geo,IN
11,G00011649,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,11749,geo,IN
11,G00011738,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,11839,geo,IN
10,G00011912,NA,FULTON,NA,NA,NA,NA,NA,NA,12015,geo,IN
1,G00011945,NA,HICKS,NA,NA,NA,NA,NA,NA,12049,geo,IN
3,G00011968,NA,BOERUM PL,NA,NA,NA,NA,NA,NA,12072,geo,IN
1,G00011983,NA,HICKS,NA,NA,NA,NA,NA,NA,12087,geo,IN
6,G00012024,NA,CT,NA,NA,NA,NA,NA,NA,12129,geo,IN
1,G00012051,NA,HICKS,NA,NA,NA,NA,NA,NA,12157,geo,IN
6,G00012121,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,12227,geo,IN
8,G00012133,NA,DEAN,NA,NA,NA,NA,NA,NA,12239,geo,IN
2,G00012134,NA,BRG,NA,NA,NA,NA,NA,NA,12240,geo,IN
1,G00012312,NA,FULTON,NA,NA,NA,NA,NA,NA,12423,geo,IN
3,G00012669,NA,PROSPECT,NA,NA,NA,NA,NA,NA,12784,geo,IN
11,G00012751,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,12869,geo,IN
10,G00013040,NA,5 AVE,NA,NA,NA,NA,NA,NA,13163,geo,IN
11,G00013062,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,13185,geo,IN
7,G00013079,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,13202,geo,IN
7,G00013270,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,13394,geo,IN
10,G00013372,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,13496,geo,IN
4,G00013457,NA,BRG,NA,NA,NA,NA,NA,NA,13582,geo,IN
6,G00013485,NA,CT,NA,NA,NA,NA,NA,NA,13610,geo,IN
5,G00013526,NA,NAVY,NA,NA,NA,NA,NA,NA,13651,geo,IN
11,G00013634,NA,JOHNSON,NA,NA,NA,NA,NA,NA,13761,geo,IN
4,G00013650,NA,SAND,NA,NA,NA,NA,NA,NA,13777,geo,IN
1,G00013688,NA,HICKS,NA,NA,NA,NA,NA,NA,13816,geo,IN
11,G00013865,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,13996,geo,IN
2,G00013916,NA,BRG,NA,NA,NA,NA,NA,NA,14051,geo,IN
10,G00013925,NA,5 AVE,NA,NA,NA,NA,NA,NA,14060,geo,IN
1,G00013952,NA,HICKS,NA,NA,NA,NA,NA,NA,14088,geo,IN
10,G00014209,NA,FULTON,NA,NA,NA,NA,NA,NA,14346,geo,IN
1,G00014808,NA,HICKS,NA,NA,NA,NA,NA,NA,14946,geo,IN
6,G00014886,NA,CT,NA,NA,NA,NA,NA,NA,15026,geo,IN
6,G00014941,NA,CT,NA,NA,NA,NA,NA,NA,15082,geo,IN
1,G00015088,NA,HICKS,NA,NA,NA,NA,NA,NA,15229,geo,IN
6,G00015218,NA,CT,NA,NA,NA,NA,NA,NA,15360,geo,IN
6,G00015630,NA,CT,NA,NA,NA,NA,NA,NA,15774,geo,IN
10,G00015729,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,15874,geo,IN
11,G00015866,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,16013,geo,IN
11,G00015901,NA,JOHNSON,NA,NA,NA,NA,NA,NA,16048,geo,IN
1,G00015932,NA,HICKS,NA,NA,NA,NA,NA,NA,16080,geo,IN
5,G00015986,NA,NAVY,NA,NA,NA,NA,NA,NA,16138,geo,IN
11,G00016042,NA,JOHNSON,NA,NA,NA,NA,NA,NA,16199,geo,IN
11,G00016043,NA,JOHNSON,NA,NA,NA,NA,NA,NA,16200,geo,IN
5,G00016044,NA,NAVY,NA,NA,NA,NA,NA,NA,16201,geo,IN
6,G00016092,NA,CT,NA,NA,NA,NA,NA,NA,16250,geo,IN
6,G00016094,NA,CT,NA,NA,NA,NA,NA,NA,16252,geo,IN
6,G00016095,NA,NA,NA,NA,NA,NA,NA,NA,16253,geo,IN
6,G00016126,NA,CT,NA,NA,NA,NA,NA,NA,16284,geo,IN
6,G00016142,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,16300,geo,IN
6,G00016143,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,16301,geo,IN
10,G00016305,NA,FULTON,NA,NA,NA,NA,NA,NA,16467,geo,IN
10,G00016306,NA,FULTON,NA,NA,NA,NA,NA,NA,16468,geo,IN
10,G00016307,NA,FULTON,NA,NA,NA,NA,NA,NA,16469,geo,IN
